onset	duration	trial_type	value	sample	n_simultaneous_stimuli	snr	EEG_trigger_start	EEG_trigger_end	file_clicks	file_story1	file_story2	file_story3	file_story4	file_story5
425.7336	10	clicks	0	4257336	1	clean	1	2	clicks/clicks_027_regress.hdf5	n/a	n/a	n/a	n/a	n/a
435.8032	10	clicks	0	4358032	1	clean	1	2	clicks/clicks_028_regress.hdf5	n/a	n/a	n/a	n/a	n/a
445.8728	10	clicks	0	4458728	1	clean	1	2	clicks/clicks_029_regress.hdf5	n/a	n/a	n/a	n/a	n/a
455.9423	10	clicks	0	4559423	1	clean	1	2	clicks/clicks_030_regress.hdf5	n/a	n/a	n/a	n/a	n/a
466.0119	10	clicks	0	4660119	1	clean	1	2	clicks/clicks_031_regress.hdf5	n/a	n/a	n/a	n/a	n/a
476.0815	10	clicks	0	4760815	1	clean	1	2	clicks/clicks_032_regress.hdf5	n/a	n/a	n/a	n/a	n/a
486.1511	10	clicks	0	4861511	1	clean	1	2	clicks/clicks_033_regress.hdf5	n/a	n/a	n/a	n/a	n/a
496.2207	10	clicks	0	4962207	1	clean	1	2	clicks/clicks_034_regress.hdf5	n/a	n/a	n/a	n/a	n/a
506.3116	10	clicks	0	5063116	1	clean	1	2	clicks/clicks_035_regress.hdf5	n/a	n/a	n/a	n/a	n/a
516.3599	10	clicks	0	5163599	1	clean	1	2	clicks/clicks_036_regress.hdf5	n/a	n/a	n/a	n/a	n/a
526.4295	10	clicks	0	5264295	1	clean	1	2	clicks/clicks_037_regress.hdf5	n/a	n/a	n/a	n/a	n/a
536.4991	10	clicks	0	5364991	1	clean	1	2	clicks/clicks_038_regress.hdf5	n/a	n/a	n/a	n/a	n/a
546.5687	10	clicks	0	5465687	1	clean	1	2	clicks/clicks_039_regress.hdf5	n/a	n/a	n/a	n/a	n/a
556.6383	10	clicks	0	5566383	1	clean	1	2	clicks/clicks_040_regress.hdf5	n/a	n/a	n/a	n/a	n/a
566.7078	10	clicks	0	5667078	1	clean	1	2	clicks/clicks_041_regress.hdf5	n/a	n/a	n/a	n/a	n/a
576.7774	10	clicks	0	5767774	1	clean	1	2	clicks/clicks_042_regress.hdf5	n/a	n/a	n/a	n/a	n/a
586.847	10	clicks	0	5868470	1	clean	1	2	clicks/clicks_043_regress.hdf5	n/a	n/a	n/a	n/a	n/a
596.9166	10	clicks	0	5969166	1	clean	1	2	clicks/clicks_044_regress.hdf5	n/a	n/a	n/a	n/a	n/a
606.9862	10	clicks	0	6069862	1	clean	1	2	clicks/clicks_045_regress.hdf5	n/a	n/a	n/a	n/a	n/a
617.0558	10	clicks	0	6170558	1	clean	1	2	clicks/clicks_046_regress.hdf5	n/a	n/a	n/a	n/a	n/a
627.1254	10	clicks	0	6271254	1	clean	1	2	clicks/clicks_047_regress.hdf5	n/a	n/a	n/a	n/a	n/a
637.195	10	clicks	0	6371950	1	clean	1	2	clicks/clicks_048_regress.hdf5	n/a	n/a	n/a	n/a	n/a
647.2646	10	clicks	0	6472646	1	clean	1	2	clicks/clicks_049_regress.hdf5	n/a	n/a	n/a	n/a	n/a
657.3342	10	clicks	0	6573342	1	clean	1	2	clicks/clicks_050_regress.hdf5	n/a	n/a	n/a	n/a	n/a
667.4037	10	clicks	0	6674037	1	clean	1	2	clicks/clicks_051_regress.hdf5	n/a	n/a	n/a	n/a	n/a
677.4733	10	clicks	0	6774733	1	clean	1	2	clicks/clicks_052_regress.hdf5	n/a	n/a	n/a	n/a	n/a
687.5429	10	clicks	0	6875429	1	clean	1	2	clicks/clicks_053_regress.hdf5	n/a	n/a	n/a	n/a	n/a
697.6339	10	clicks	0	6976339	1	clean	1	2	clicks/clicks_054_regress.hdf5	n/a	n/a	n/a	n/a	n/a
707.7034	10	clicks	0	7077034	1	clean	1	2	clicks/clicks_055_regress.hdf5	n/a	n/a	n/a	n/a	n/a
717.773	10	clicks	0	7177730	1	clean	1	2	clicks/clicks_056_regress.hdf5	n/a	n/a	n/a	n/a	n/a
727.8213	10	clicks	0	7278213	1	clean	1	2	clicks/clicks_057_regress.hdf5	n/a	n/a	n/a	n/a	n/a
737.8909	10	clicks	0	7378909	1	clean	1	2	clicks/clicks_058_regress.hdf5	n/a	n/a	n/a	n/a	n/a
747.9605	10	clicks	0	7479605	1	clean	1	2	clicks/clicks_059_regress.hdf5	n/a	n/a	n/a	n/a	n/a
798.4791	10	speech	1	7984791	5	-6 dB	1	2	n/a	speech/alice/alice_274_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_019_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_025_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_205_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_040_peaky_diotic_regress.hdf5
808.57	10	speech	1	8085700	3	-3 dB	1	2	n/a	speech/alice/alice_193_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_055_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_286_peaky_diotic_regress.hdf5
818.6396	10	speech	1	8186396	2	0 dB	1	2	n/a	speech/alice/alice_332_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_312_peaky_diotic_regress.hdf5
828.7092	10	speech	1	8287092	1	clean	1	2	n/a	speech/alice/alice_209_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
838.7788	10	speech	1	8387788	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_029_peaky_diotic_regress.hdf5	n/a	n/a	n/a
848.8697	10	speech	1	8488697	3	-3 dB	1	2	n/a	speech/alice/alice_113_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_259_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_090_peaky_diotic_regress.hdf5	n/a	n/a
858.9393	10	speech	1	8589393	2	0 dB	1	2	n/a	speech/alice/alice_190_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_215_peaky_diotic_regress.hdf5	n/a
869.0302	10	speech	1	8690302	5	-6 dB	1	2	n/a	speech/alice/alice_088_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_314_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_186_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_102_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_176_peaky_diotic_regress.hdf5
879.1211	10	speech	1	8791211	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_284_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_373_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_107_peaky_diotic_regress.hdf5
889.1907	10	speech	1	8891907	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_390_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_080_peaky_diotic_regress.hdf5	n/a
899.2817	10	speech	1	8992817	5	-6 dB	1	2	n/a	speech/alice/alice_197_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_107_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_140_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_004_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_347_peaky_diotic_regress.hdf5
909.3512	10	speech	1	9093512	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_070_peaky_diotic_regress.hdf5
919.4208	10	speech	1	9194208	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_193_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_137_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_377_peaky_diotic_regress.hdf5
929.5118	10	speech	1	9295118	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_189_peaky_diotic_regress.hdf5	n/a
939.5814	10	speech	1	9395814	5	-6 dB	1	2	n/a	speech/alice/alice_271_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_272_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_258_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_011_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_109_peaky_diotic_regress.hdf5
949.6509	10	speech	1	9496509	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_335_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_207_peaky_diotic_regress.hdf5	n/a
959.7419	10	speech	1	9597419	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_145_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_249_peaky_diotic_regress.hdf5
969.8115	10	speech	1	9698115	1	clean	1	2	n/a	speech/alice/alice_370_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
979.881	10	speech	1	9798810	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_350_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_135_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_393_peaky_diotic_regress.hdf5
989.972	10	speech	1	9899720	5	-6 dB	1	2	n/a	speech/alice/alice_118_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_073_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_371_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_186_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_089_peaky_diotic_regress.hdf5
1000.0629	10	speech	1	10000629	3	-3 dB	1	2	n/a	speech/alice/alice_040_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_026_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_215_peaky_diotic_regress.hdf5	n/a	n/a
1010.1325	10	speech	1	10101325	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_369_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_140_peaky_diotic_regress.hdf5
1020.2234	10	speech	1	10202234	1	clean	1	2	n/a	speech/alice/alice_062_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
1030.293	10	speech	1	10302930	5	-6 dB	1	2	n/a	speech/alice/alice_169_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_178_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_374_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_177_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_094_peaky_diotic_regress.hdf5
1040.3839	10	speech	1	10403839	3	-3 dB	1	2	n/a	speech/alice/alice_073_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_039_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_081_peaky_diotic_regress.hdf5	n/a	n/a
1050.4535	10	speech	1	10504535	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_378_peaky_diotic_regress.hdf5	n/a	n/a	n/a
1060.5231	10	speech	1	10605231	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_147_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_346_peaky_diotic_regress.hdf5
1070.5927	10	speech	1	10705927	5	-6 dB	1	2	n/a	speech/alice/alice_064_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_155_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_001_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_111_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_333_peaky_diotic_regress.hdf5
1080.6836	10	speech	1	10806836	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_386_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_141_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_029_peaky_diotic_regress.hdf5	n/a
1090.7745	10	speech	1	10907745	5	-6 dB	1	2	n/a	speech/alice/alice_080_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_237_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_071_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_248_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_274_peaky_diotic_regress.hdf5
1100.8441	10	speech	1	11008441	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_380_peaky_diotic_regress.hdf5	n/a	n/a	n/a
1110.9137	10	speech	1	11109137	2	0 dB	1	2	n/a	speech/alice/alice_009_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_199_peaky_diotic_regress.hdf5	n/a
1121.0046	10	speech	1	11210046	5	-6 dB	1	2	n/a	speech/alice/alice_206_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_127_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_333_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_041_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_379_peaky_diotic_regress.hdf5
1131.0956	10	speech	1	11310956	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_225_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_359_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_057_peaky_diotic_regress.hdf5
1141.1651	10	speech	1	11411651	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_273_peaky_diotic_regress.hdf5	n/a
1151.2347	10	speech	1	11512347	2	0 dB	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_068_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_269_peaky_diotic_regress.hdf5
1161.3043	10	speech	1	11613043	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_307_peaky_diotic_regress.hdf5	n/a	n/a
1171.3952	10	speech	1	11713952	2	0 dB	1	2	n/a	speech/alice/alice_276_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_083_peaky_diotic_regress.hdf5	n/a
1181.4648	10	speech	1	11814648	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_037_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_197_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_164_peaky_diotic_regress.hdf5
1191.5344	10	speech	1	11915344	5	-6 dB	1	2	n/a	speech/alice/alice_269_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_053_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_068_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_086_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_134_peaky_diotic_regress.hdf5
1201.604	10	speech	1	12016040	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_336_peaky_diotic_regress.hdf5
1211.6949	10	speech	1	12116949	5	-6 dB	1	2	n/a	speech/alice/alice_346_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_170_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_354_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_348_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_339_peaky_diotic_regress.hdf5
1221.7645	10	speech	1	12217645	2	0 dB	1	2	n/a	speech/alice/alice_020_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_092_peaky_diotic_regress.hdf5	n/a
1231.8341	10	speech	1	12318341	3	-3 dB	1	2	n/a	speech/alice/alice_352_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_159_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_211_peaky_diotic_regress.hdf5	n/a
1241.925	10	speech	1	12419250	5	-6 dB	1	2	n/a	speech/alice/alice_172_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_211_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_026_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_261_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_022_peaky_diotic_regress.hdf5
1251.9946	10	speech	1	12519946	3	-3 dB	1	2	n/a	speech/alice/alice_149_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_048_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_157_peaky_diotic_regress.hdf5
1262.0855	10	speech	1	12620855	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_121_peaky_diotic_regress.hdf5	n/a	n/a
1272.1551	10	speech	1	12721551	2	0 dB	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_347_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_039_peaky_diotic_regress.hdf5
1282.2461	10	speech	1	12822461	5	-6 dB	1	2	n/a	speech/alice/alice_171_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_327_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_395_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_253_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_300_peaky_diotic_regress.hdf5
1292.3156	10	speech	1	12923156	2	0 dB	1	2	n/a	speech/alice/alice_110_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_031_peaky_diotic_regress.hdf5	n/a	n/a
1302.3852	10	speech	1	13023852	3	-3 dB	1	2	n/a	speech/alice/alice_220_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_368_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_373_peaky_diotic_regress.hdf5	n/a
1312.4762	10	speech	1	13124762	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_113_peaky_diotic_regress.hdf5	n/a	n/a
1322.5457	10	speech	1	13225457	3	-3 dB	1	2	n/a	speech/alice/alice_191_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_251_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_211_peaky_diotic_regress.hdf5
1332.6367	10	speech	1	13326367	1	clean	1	2	n/a	speech/alice/alice_257_peaky_diotic_regress.hdf5	n/a	n/a	n/a	n/a
1342.7276	10	speech	1	13427276	5	-6 dB	1	2	n/a	speech/alice/alice_096_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_294_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_369_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_315_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_100_peaky_diotic_regress.hdf5
1352.7972	10	speech	1	13527972	2	0 dB	1	2	n/a	speech/alice/alice_364_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_005_peaky_diotic_regress.hdf5	n/a	n/a	n/a
1362.8668	10	speech	1	13628668	5	-6 dB	1	2	n/a	speech/alice/alice_111_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_234_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_283_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_149_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_206_peaky_diotic_regress.hdf5
1372.9577	10	speech	1	13729577	3	-3 dB	1	2	n/a	n/a	speech/peterpan/peterpan_062_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_228_peaky_diotic_regress.hdf5	n/a	speech/wizardofoz/wizardofoz_136_peaky_diotic_regress.hdf5
1383.0273	10	speech	1	13830273	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_020_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_174_peaky_diotic_regress.hdf5	n/a
1393.0969	10	speech	1	13930969	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_290_peaky_diotic_regress.hdf5	n/a	n/a
1403.1878	10	speech	1	14031878	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_356_peaky_diotic_regress.hdf5	n/a	n/a	n/a
1413.2574	10	speech	1	14132574	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_292_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_007_peaky_diotic_regress.hdf5
1423.3483	10	speech	1	14233483	5	-6 dB	1	2	n/a	speech/alice/alice_015_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_290_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_313_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_073_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_287_peaky_diotic_regress.hdf5
1433.4179	10	speech	1	14334179	3	-3 dB	1	2	n/a	speech/alice/alice_005_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_334_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_235_peaky_diotic_regress.hdf5	n/a
1443.4875	10	speech	1	14434875	5	-6 dB	1	2	n/a	speech/alice/alice_134_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_001_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_323_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_057_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_093_peaky_diotic_regress.hdf5
1453.5571	10	speech	1	14535571	3	-3 dB	1	2	n/a	speech/alice/alice_374_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_355_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_082_peaky_diotic_regress.hdf5
1463.648	10	speech	1	14636480	1	clean	1	2	n/a	n/a	n/a	n/a	speech/timemachine/timemachine_257_peaky_diotic_regress.hdf5	n/a
1473.7176	10	speech	1	14737176	2	0 dB	1	2	n/a	speech/alice/alice_055_peaky_diotic_regress.hdf5	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_207_peaky_diotic_regress.hdf5
1483.8085	10	speech	1	14838085	3	-3 dB	1	2	n/a	speech/alice/alice_262_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_127_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_374_peaky_diotic_regress.hdf5	n/a
1493.8781	10	speech	1	14938781	2	0 dB	1	2	n/a	speech/alice/alice_116_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_095_peaky_diotic_regress.hdf5	n/a	n/a	n/a
1503.9477	10	speech	1	15039477	1	clean	1	2	n/a	n/a	speech/peterpan/peterpan_313_peaky_diotic_regress.hdf5	n/a	n/a	n/a
1514.0386	10	speech	1	15140386	5	-6 dB	1	2	n/a	speech/alice/alice_207_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_374_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_050_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_065_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_265_peaky_diotic_regress.hdf5
1524.1082	10	speech	1	15241082	3	-3 dB	1	2	n/a	speech/alice/alice_039_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_193_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_133_peaky_diotic_regress.hdf5
1534.1778	10	speech	1	15341778	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_068_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_349_peaky_diotic_regress.hdf5
1544.2474	10	speech	1	15442474	1	clean	1	2	n/a	n/a	n/a	speech/pinocchio/pinocchio_115_peaky_diotic_regress.hdf5	n/a	n/a
1554.3383	10	speech	1	15543383	5	-6 dB	1	2	n/a	speech/alice/alice_306_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_137_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_108_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_106_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_389_peaky_diotic_regress.hdf5
1564.4079	10	speech	1	15644079	3	-3 dB	1	2	n/a	speech/alice/alice_090_peaky_diotic_regress.hdf5	n/a	n/a	speech/timemachine/timemachine_342_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_009_peaky_diotic_regress.hdf5
1574.4988	10	speech	1	15744988	5	-6 dB	1	2	n/a	speech/alice/alice_296_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_036_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_305_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_124_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_131_peaky_diotic_regress.hdf5
