onset	duration	trial_type	value	sample	n_simultaneous_stimuli	snr	EEG_trigger_start	EEG_trigger_end	file_clicks	file_story1	file_story2	file_story3	file_story4	file_story5
64.7521	10	clicks	0	647521	1	clean	1	2	clicks/clicks_000_regress.hdf5	n/a	n/a	n/a	n/a	n/a
74.8003	10	clicks	0	748003	1	clean	1	2	clicks/clicks_001_regress.hdf5	n/a	n/a	n/a	n/a	n/a
84.8699	10	clicks	0	848699	1	clean	1	2	clicks/clicks_002_regress.hdf5	n/a	n/a	n/a	n/a	n/a
94.9395	10	clicks	0	949395	1	clean	1	2	clicks/clicks_003_regress.hdf5	n/a	n/a	n/a	n/a	n/a
105.0091	10	clicks	0	1050091	1	clean	1	2	clicks/clicks_004_regress.hdf5	n/a	n/a	n/a	n/a	n/a
115.0574	10	clicks	0	1150574	1	clean	1	2	clicks/clicks_005_regress.hdf5	n/a	n/a	n/a	n/a	n/a
125.127	10	clicks	0	1251270	1	clean	1	2	clicks/clicks_006_regress.hdf5	n/a	n/a	n/a	n/a	n/a
135.1965	10	clicks	0	1351965	1	clean	1	2	clicks/clicks_007_regress.hdf5	n/a	n/a	n/a	n/a	n/a
145.2448	10	clicks	0	1452448	1	clean	1	2	clicks/clicks_008_regress.hdf5	n/a	n/a	n/a	n/a	n/a
155.3144	10	clicks	0	1553144	1	clean	1	2	clicks/clicks_009_regress.hdf5	n/a	n/a	n/a	n/a	n/a
165.384	10	clicks	0	1653840	1	clean	1	2	clicks/clicks_010_regress.hdf5	n/a	n/a	n/a	n/a	n/a
175.4322	10	clicks	0	1754322	1	clean	1	2	clicks/clicks_011_regress.hdf5	n/a	n/a	n/a	n/a	n/a
185.5018	10	clicks	0	1855018	1	clean	1	2	clicks/clicks_012_regress.hdf5	n/a	n/a	n/a	n/a	n/a
195.5714	10	clicks	0	1955714	1	clean	1	2	clicks/clicks_013_regress.hdf5	n/a	n/a	n/a	n/a	n/a
205.6197	10	clicks	0	2056197	1	clean	1	2	clicks/clicks_014_regress.hdf5	n/a	n/a	n/a	n/a	n/a
215.6893	10	clicks	0	2156893	1	clean	1	2	clicks/clicks_015_regress.hdf5	n/a	n/a	n/a	n/a	n/a
225.7589	10	clicks	0	2257589	1	clean	1	2	clicks/clicks_016_regress.hdf5	n/a	n/a	n/a	n/a	n/a
235.8071	10	clicks	0	2358071	1	clean	1	2	clicks/clicks_017_regress.hdf5	n/a	n/a	n/a	n/a	n/a
245.8767	10	clicks	0	2458767	1	clean	1	2	clicks/clicks_018_regress.hdf5	n/a	n/a	n/a	n/a	n/a
255.9463	10	clicks	0	2559463	1	clean	1	2	clicks/clicks_019_regress.hdf5	n/a	n/a	n/a	n/a	n/a
266.0159	10	clicks	0	2660159	1	clean	1	2	clicks/clicks_020_regress.hdf5	n/a	n/a	n/a	n/a	n/a
276.0855	10	clicks	0	2760855	1	clean	1	2	clicks/clicks_021_regress.hdf5	n/a	n/a	n/a	n/a	n/a
286.1337	10	clicks	0	2861337	1	clean	1	2	clicks/clicks_022_regress.hdf5	n/a	n/a	n/a	n/a	n/a
296.2033	10	clicks	0	2962033	1	clean	1	2	clicks/clicks_023_regress.hdf5	n/a	n/a	n/a	n/a	n/a
306.2729	10	clicks	0	3062729	1	clean	1	2	clicks/clicks_024_regress.hdf5	n/a	n/a	n/a	n/a	n/a
316.3212	10	clicks	0	3163212	1	clean	1	2	clicks/clicks_025_regress.hdf5	n/a	n/a	n/a	n/a	n/a
326.3908	10	clicks	0	3263908	1	clean	1	2	clicks/clicks_026_regress.hdf5	n/a	n/a	n/a	n/a	n/a
336.4604	10	clicks	0	3364604	1	clean	1	2	clicks/clicks_027_regress.hdf5	n/a	n/a	n/a	n/a	n/a
346.5086	10	clicks	0	3465086	1	clean	1	2	clicks/clicks_028_regress.hdf5	n/a	n/a	n/a	n/a	n/a
356.5782	10	clicks	0	3565782	1	clean	1	2	clicks/clicks_029_regress.hdf5	n/a	n/a	n/a	n/a	n/a
366.6478	10	clicks	0	3666478	1	clean	1	2	clicks/clicks_030_regress.hdf5	n/a	n/a	n/a	n/a	n/a
376.696	10	clicks	0	3766960	1	clean	1	2	clicks/clicks_031_regress.hdf5	n/a	n/a	n/a	n/a	n/a
386.7656	10	clicks	0	3867656	1	clean	1	2	clicks/clicks_032_regress.hdf5	n/a	n/a	n/a	n/a	n/a
396.8352	10	clicks	0	3968352	1	clean	1	2	clicks/clicks_033_regress.hdf5	n/a	n/a	n/a	n/a	n/a
406.9048	10	clicks	0	4069048	1	clean	1	2	clicks/clicks_034_regress.hdf5	n/a	n/a	n/a	n/a	n/a
416.9531	10	clicks	0	4169531	1	clean	1	2	clicks/clicks_035_regress.hdf5	n/a	n/a	n/a	n/a	n/a
427.0227	10	clicks	0	4270227	1	clean	1	2	clicks/clicks_036_regress.hdf5	n/a	n/a	n/a	n/a	n/a
437.0923	10	clicks	0	4370923	1	clean	1	2	clicks/clicks_037_regress.hdf5	n/a	n/a	n/a	n/a	n/a
447.1405	10	clicks	0	4471405	1	clean	1	2	clicks/clicks_038_regress.hdf5	n/a	n/a	n/a	n/a	n/a
457.2101	10	clicks	0	4572101	1	clean	1	2	clicks/clicks_039_regress.hdf5	n/a	n/a	n/a	n/a	n/a
467.2797	10	clicks	0	4672797	1	clean	1	2	clicks/clicks_040_regress.hdf5	n/a	n/a	n/a	n/a	n/a
477.3279	10	clicks	0	4773279	1	clean	1	2	clicks/clicks_041_regress.hdf5	n/a	n/a	n/a	n/a	n/a
487.3975	10	clicks	0	4873975	1	clean	1	2	clicks/clicks_042_regress.hdf5	n/a	n/a	n/a	n/a	n/a
497.4671	10	clicks	0	4974671	1	clean	1	2	clicks/clicks_043_regress.hdf5	n/a	n/a	n/a	n/a	n/a
507.5154	10	clicks	0	5075154	1	clean	1	2	clicks/clicks_044_regress.hdf5	n/a	n/a	n/a	n/a	n/a
517.585	10	clicks	0	5175850	1	clean	1	2	clicks/clicks_045_regress.hdf5	n/a	n/a	n/a	n/a	n/a
527.6546	10	clicks	0	5276546	1	clean	1	2	clicks/clicks_046_regress.hdf5	n/a	n/a	n/a	n/a	n/a
537.7028	10	clicks	0	5377028	1	clean	1	2	clicks/clicks_047_regress.hdf5	n/a	n/a	n/a	n/a	n/a
547.7724	10	clicks	0	5477724	1	clean	1	2	clicks/clicks_048_regress.hdf5	n/a	n/a	n/a	n/a	n/a
557.842	10	clicks	0	5578420	1	clean	1	2	clicks/clicks_049_regress.hdf5	n/a	n/a	n/a	n/a	n/a
567.9116	10	clicks	0	5679116	1	clean	1	2	clicks/clicks_050_regress.hdf5	n/a	n/a	n/a	n/a	n/a
577.9598	10	clicks	0	5779598	1	clean	1	2	clicks/clicks_051_regress.hdf5	n/a	n/a	n/a	n/a	n/a
588.0294	10	clicks	0	5880294	1	clean	1	2	clicks/clicks_052_regress.hdf5	n/a	n/a	n/a	n/a	n/a
598.099	10	clicks	0	5980990	1	clean	1	2	clicks/clicks_053_regress.hdf5	n/a	n/a	n/a	n/a	n/a
608.1473	10	clicks	0	6081473	1	clean	1	2	clicks/clicks_054_regress.hdf5	n/a	n/a	n/a	n/a	n/a
618.2169	10	clicks	0	6182169	1	clean	1	2	clicks/clicks_055_regress.hdf5	n/a	n/a	n/a	n/a	n/a
628.2865	10	clicks	0	6282865	1	clean	1	2	clicks/clicks_056_regress.hdf5	n/a	n/a	n/a	n/a	n/a
638.3347	10	clicks	0	6383347	1	clean	1	2	clicks/clicks_057_regress.hdf5	n/a	n/a	n/a	n/a	n/a
648.4043	10	clicks	0	6484043	1	clean	1	2	clicks/clicks_058_regress.hdf5	n/a	n/a	n/a	n/a	n/a
658.4739	10	clicks	0	6584739	1	clean	1	2	clicks/clicks_059_regress.hdf5	n/a	n/a	n/a	n/a	n/a
677.781	10	speech	1	6777810	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_285_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_120_peaky_diotic_regress.hdf5	n/a	n/a
687.8506	10	speech	1	6878506	5	-6 dB	1	2	n/a	speech/alice/alice_329_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_246_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_394_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_119_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_151_peaky_diotic_regress.hdf5
