onset	duration	trial_type	value	sample	n_simultaneous_stimuli	snr	EEG_trigger_start	EEG_trigger_end	file_clicks	file_story1	file_story2	file_story3	file_story4	file_story5
6.0694	10	clicks	0	60694	1	clean	1	2	clicks/clicks_000_regress.hdf5	n/a	n/a	n/a	n/a	n/a
16.139	10	clicks	0	161390	1	clean	1	2	clicks/clicks_001_regress.hdf5	n/a	n/a	n/a	n/a	n/a
26.2086	10	clicks	0	262086	1	clean	1	2	clicks/clicks_002_regress.hdf5	n/a	n/a	n/a	n/a	n/a
36.2782	10	clicks	0	362782	1	clean	1	2	clicks/clicks_003_regress.hdf5	n/a	n/a	n/a	n/a	n/a
46.3264	10	clicks	0	463264	1	clean	1	2	clicks/clicks_004_regress.hdf5	n/a	n/a	n/a	n/a	n/a
56.396	10	clicks	0	563960	1	clean	1	2	clicks/clicks_005_regress.hdf5	n/a	n/a	n/a	n/a	n/a
66.4656	10	clicks	0	664656	1	clean	1	2	clicks/clicks_006_regress.hdf5	n/a	n/a	n/a	n/a	n/a
76.5565	10	clicks	0	765565	1	clean	1	2	clicks/clicks_007_regress.hdf5	n/a	n/a	n/a	n/a	n/a
86.6261	10	clicks	0	866261	1	clean	1	2	clicks/clicks_008_regress.hdf5	n/a	n/a	n/a	n/a	n/a
96.6957	10	clicks	0	966957	1	clean	1	2	clicks/clicks_009_regress.hdf5	n/a	n/a	n/a	n/a	n/a
106.7653	10	clicks	0	1067653	1	clean	1	2	clicks/clicks_010_regress.hdf5	n/a	n/a	n/a	n/a	n/a
116.8349	10	clicks	0	1168349	1	clean	1	2	clicks/clicks_011_regress.hdf5	n/a	n/a	n/a	n/a	n/a
126.9045	10	clicks	0	1269045	1	clean	1	2	clicks/clicks_012_regress.hdf5	n/a	n/a	n/a	n/a	n/a
136.9527	10	clicks	0	1369527	1	clean	1	2	clicks/clicks_013_regress.hdf5	n/a	n/a	n/a	n/a	n/a
147.0223	10	clicks	0	1470223	1	clean	1	2	clicks/clicks_014_regress.hdf5	n/a	n/a	n/a	n/a	n/a
157.0919	10	clicks	0	1570919	1	clean	1	2	clicks/clicks_015_regress.hdf5	n/a	n/a	n/a	n/a	n/a
167.1615	10	clicks	0	1671615	1	clean	1	2	clicks/clicks_016_regress.hdf5	n/a	n/a	n/a	n/a	n/a
177.2311	10	clicks	0	1772311	1	clean	1	2	clicks/clicks_017_regress.hdf5	n/a	n/a	n/a	n/a	n/a
187.3007	10	clicks	0	1873007	1	clean	1	2	clicks/clicks_018_regress.hdf5	n/a	n/a	n/a	n/a	n/a
197.3703	10	clicks	0	1973703	1	clean	1	2	clicks/clicks_019_regress.hdf5	n/a	n/a	n/a	n/a	n/a
207.4185	10	clicks	0	2074185	1	clean	1	2	clicks/clicks_020_regress.hdf5	n/a	n/a	n/a	n/a	n/a
217.4881	10	clicks	0	2174881	1	clean	1	2	clicks/clicks_021_regress.hdf5	n/a	n/a	n/a	n/a	n/a
227.5577	10	clicks	0	2275577	1	clean	1	2	clicks/clicks_022_regress.hdf5	n/a	n/a	n/a	n/a	n/a
237.6273	10	clicks	0	2376273	1	clean	1	2	clicks/clicks_023_regress.hdf5	n/a	n/a	n/a	n/a	n/a
247.6969	10	clicks	0	2476969	1	clean	1	2	clicks/clicks_024_regress.hdf5	n/a	n/a	n/a	n/a	n/a
257.7665	10	clicks	0	2577665	1	clean	1	2	clicks/clicks_025_regress.hdf5	n/a	n/a	n/a	n/a	n/a
267.8361	10	clicks	0	2678361	1	clean	1	2	clicks/clicks_026_regress.hdf5	n/a	n/a	n/a	n/a	n/a
277.8843	10	clicks	0	2778843	1	clean	1	2	clicks/clicks_027_regress.hdf5	n/a	n/a	n/a	n/a	n/a
287.9539	10	clicks	0	2879539	1	clean	1	2	clicks/clicks_028_regress.hdf5	n/a	n/a	n/a	n/a	n/a
298.0235	10	clicks	0	2980235	1	clean	1	2	clicks/clicks_029_regress.hdf5	n/a	n/a	n/a	n/a	n/a
308.0931	10	clicks	0	3080931	1	clean	1	2	clicks/clicks_030_regress.hdf5	n/a	n/a	n/a	n/a	n/a
318.1627	10	clicks	0	3181627	1	clean	1	2	clicks/clicks_031_regress.hdf5	n/a	n/a	n/a	n/a	n/a
328.2323	10	clicks	0	3282323	1	clean	1	2	clicks/clicks_032_regress.hdf5	n/a	n/a	n/a	n/a	n/a
338.3019	10	clicks	0	3383019	1	clean	1	2	clicks/clicks_033_regress.hdf5	n/a	n/a	n/a	n/a	n/a
348.3715	10	clicks	0	3483715	1	clean	1	2	clicks/clicks_034_regress.hdf5	n/a	n/a	n/a	n/a	n/a
358.4411	10	clicks	0	3584411	1	clean	1	2	clicks/clicks_035_regress.hdf5	n/a	n/a	n/a	n/a	n/a
368.5106	10	clicks	0	3685106	1	clean	1	2	clicks/clicks_036_regress.hdf5	n/a	n/a	n/a	n/a	n/a
378.5802	10	clicks	0	3785802	1	clean	1	2	clicks/clicks_037_regress.hdf5	n/a	n/a	n/a	n/a	n/a
388.6498	10	clicks	0	3886498	1	clean	1	2	clicks/clicks_038_regress.hdf5	n/a	n/a	n/a	n/a	n/a
398.6981	10	clicks	0	3986981	1	clean	1	2	clicks/clicks_039_regress.hdf5	n/a	n/a	n/a	n/a	n/a
408.7677	10	clicks	0	4087677	1	clean	1	2	clicks/clicks_040_regress.hdf5	n/a	n/a	n/a	n/a	n/a
418.8373	10	clicks	0	4188373	1	clean	1	2	clicks/clicks_041_regress.hdf5	n/a	n/a	n/a	n/a	n/a
428.9068	10	clicks	0	4289068	1	clean	1	2	clicks/clicks_042_regress.hdf5	n/a	n/a	n/a	n/a	n/a
438.9764	10	clicks	0	4389764	1	clean	1	2	clicks/clicks_043_regress.hdf5	n/a	n/a	n/a	n/a	n/a
449.046	10	clicks	0	4490460	1	clean	1	2	clicks/clicks_044_regress.hdf5	n/a	n/a	n/a	n/a	n/a
459.1156	10	clicks	0	4591156	1	clean	1	2	clicks/clicks_045_regress.hdf5	n/a	n/a	n/a	n/a	n/a
469.1852	10	clicks	0	4691852	1	clean	1	2	clicks/clicks_046_regress.hdf5	n/a	n/a	n/a	n/a	n/a
479.2548	10	clicks	0	4792548	1	clean	1	2	clicks/clicks_047_regress.hdf5	n/a	n/a	n/a	n/a	n/a
489.3244	10	clicks	0	4893244	1	clean	1	2	clicks/clicks_048_regress.hdf5	n/a	n/a	n/a	n/a	n/a
499.394	10	clicks	0	4993940	1	clean	1	2	clicks/clicks_049_regress.hdf5	n/a	n/a	n/a	n/a	n/a
509.4636	10	clicks	0	5094636	1	clean	1	2	clicks/clicks_050_regress.hdf5	n/a	n/a	n/a	n/a	n/a
519.5332	10	clicks	0	5195332	1	clean	1	2	clicks/clicks_051_regress.hdf5	n/a	n/a	n/a	n/a	n/a
529.6027	10	clicks	0	5296027	1	clean	1	2	clicks/clicks_052_regress.hdf5	n/a	n/a	n/a	n/a	n/a
539.6723	10	clicks	0	5396723	1	clean	1	2	clicks/clicks_053_regress.hdf5	n/a	n/a	n/a	n/a	n/a
549.7419	10	clicks	0	5497419	1	clean	1	2	clicks/clicks_054_regress.hdf5	n/a	n/a	n/a	n/a	n/a
559.8115	10	clicks	0	5598115	1	clean	1	2	clicks/clicks_055_regress.hdf5	n/a	n/a	n/a	n/a	n/a
569.8598	10	clicks	0	5698598	1	clean	1	2	clicks/clicks_056_regress.hdf5	n/a	n/a	n/a	n/a	n/a
579.9294	10	clicks	0	5799294	1	clean	1	2	clicks/clicks_057_regress.hdf5	n/a	n/a	n/a	n/a	n/a
589.9989	10	clicks	0	5899989	1	clean	1	2	clicks/clicks_058_regress.hdf5	n/a	n/a	n/a	n/a	n/a
600.0685	10	clicks	0	6000685	1	clean	1	2	clicks/clicks_059_regress.hdf5	n/a	n/a	n/a	n/a	n/a
630.5333	10	speech	1	6305333	2	0 dB	1	2	n/a	speech/alice/alice_317_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_365_peaky_diotic_regress.hdf5	n/a	n/a
640.6242	10	speech	1	6406242	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_322_peaky_diotic_regress.hdf5
650.7152	10	speech	1	6507152	3	-3 dB	1	2	n/a	speech/alice/alice_248_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_308_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_113_peaky_diotic_regress.hdf5
660.7847	10	speech	1	6607847	5	-6 dB	1	2	n/a	speech/alice/alice_283_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_362_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_189_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_237_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_054_peaky_diotic_regress.hdf5
670.8543	10	speech	1	6708543	2	0 dB	1	2	n/a	speech/alice/alice_172_peaky_diotic_regress.hdf5	n/a	speech/pinocchio/pinocchio_083_peaky_diotic_regress.hdf5	n/a	n/a
680.9453	10	speech	1	6809453	3	-3 dB	1	2	n/a	speech/alice/alice_272_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_231_peaky_diotic_regress.hdf5	n/a	n/a	speech/wizardofoz/wizardofoz_278_peaky_diotic_regress.hdf5
691.0148	10	speech	1	6910148	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_263_peaky_diotic_regress.hdf5
701.0844	10	speech	1	7010844	5	-6 dB	1	2	n/a	speech/alice/alice_259_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_328_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_131_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_313_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_099_peaky_diotic_regress.hdf5
711.154	10	speech	1	7111540	5	-6 dB	1	2	n/a	speech/alice/alice_167_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_318_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_275_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_226_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_086_peaky_diotic_regress.hdf5
721.2449	10	speech	1	7212449	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_324_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_200_peaky_diotic_regress.hdf5	n/a
731.3145	10	speech	1	7313145	3	-3 dB	1	2	n/a	speech/alice/alice_266_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_191_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_182_peaky_diotic_regress.hdf5	n/a
741.3841	10	speech	1	7413841	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_107_peaky_diotic_regress.hdf5
751.475	10	speech	1	7514750	3	-3 dB	1	2	n/a	speech/alice/alice_116_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_334_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_348_peaky_diotic_regress.hdf5	n/a	n/a
761.5446	10	speech	1	7615446	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_219_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_297_peaky_diotic_regress.hdf5	n/a	n/a
771.6142	10	speech	1	7716142	5	-6 dB	1	2	n/a	speech/alice/alice_273_peaky_diotic_regress.hdf5	speech/peterpan/peterpan_122_peaky_diotic_regress.hdf5	speech/pinocchio/pinocchio_329_peaky_diotic_regress.hdf5	speech/timemachine/timemachine_243_peaky_diotic_regress.hdf5	speech/wizardofoz/wizardofoz_280_peaky_diotic_regress.hdf5
781.7051	10	speech	1	7817051	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_033_peaky_diotic_regress.hdf5
791.7747	10	speech	1	7917747	2	0 dB	1	2	n/a	n/a	speech/peterpan/peterpan_205_peaky_diotic_regress.hdf5	n/a	speech/timemachine/timemachine_365_peaky_diotic_regress.hdf5	n/a
801.8443	10	speech	1	8018443	1	clean	1	2	n/a	n/a	n/a	n/a	n/a	speech/wizardofoz/wizardofoz_122_peaky_diotic_regress.hdf5
